feature,missing_count,missing_pct,mean,std,coeff_variation,min,max,n_unique,outlier_frac_iqr,pass_mean,fail_mean,cohens_d,abs_cohens_d,near_constant,highly_variable_raw_scale
feature_500,0,0.0,1.753230577630698,0.24553738585546306,0.14004854181090107,0.6323069215129647,2.878976971608056,154037,0.006595817887910048,1.7513964768039632,1.7947343183514073,0.17638654602010168,0.17638654602010168,False,False
feature_75,0,0.0,8.290056152240147,0.3015343551072465,0.03637301721120014,6.959768269101468,9.596329860632746,154037,0.00695287495861384,8.28778832030528,8.341374764200236,0.17633241155522825,0.17633241155522825,False,False
feature_164,0,0.0,1680.0695701794514,137.71674514927548,0.08197085858448451,1010.6875842461096,2368.0791949507056,154037,0.006751624609671702,1679.0368003375122,1703.440047483202,0.17588720211417094,0.17588720211417094,False,False
feature_89,0,0.0,1093.9738825235281,144.20941533450323,0.13182162539552375,452.47276002328704,1763.3973959811146,154037,0.007108681680375494,1095.0573845723209,1069.4553896206626,-0.1753793784220059,0.1753793784220059,False,False
feature_20,0,0.0,106.42302934787146,14.324101170045973,0.1345958788978268,35.53648338149755,176.82086304152966,154037,0.007089205840155288,106.31609616560787,108.84281293142098,0.1750776498865241,0.1750776498865241,False,False
feature_237,0,0.0,-0.14661300802338434,0.0047817956323054365,0.03261508441012788,-0.1675706612813511,-0.1258825529777001,154037,0.00682952797055253,-0.14664854400004151,-0.14580886686607272,0.17466759015852304,0.17466759015852304,False,False
feature_250,0,0.0,32.118339609168814,0.6985430603015285,0.021749040230651138,29.115325670548717,35.13828116040506,154037,0.007121665573855632,32.12346800035468,32.00228959981838,-0.17437267296122363,0.17437267296122363,False,False
feature_283,0,0.0,6.947138189652798,0.7235234058176313,0.10414697189920032,3.7508249964646008,9.998998122998948,154037,0.0065698501009497715,6.941789156170783,7.068181098258434,0.17358910750149126,0.17358910750149126,False,False
feature_258,0,0.0,424.4212042654057,30.073280558832526,0.07085715854108607,278.6360988431003,561.2042712395823,154037,0.006706180982491219,424.6419223738463,419.42658945931186,-0.17259831410777066,0.17259831410777066,False,False
feature_188,0,0.0,-266.2372311694131,31.861814938898384,0.11967452785979414,-419.4837732519369,-113.68474273745863,154037,0.006842511864032667,-266.0037053119677,-271.52167164166775,-0.17254512284866322,0.17254512284866322,False,False
feature_359,0,0.0,2840.5125882607226,243.1381842831927,0.08559658749200225,1759.27343704014,3876.057344286304,154037,0.0069918266390542536,2842.297836163652,2800.114336973062,-0.17238549508791182,0.17238549508791182,False,False
feature_265,0,0.0,-7.607458073848391,0.20598226338822845,0.027076358671803767,-8.637741032500658,-6.698335505364617,154037,0.007206060881476528,-7.605955592093392,-7.641457629537003,-0.17226841835221476,0.17226841835221476,False,False
feature_299,0,0.0,3.4080087604531646,0.122693969810012,0.03600165916055255,2.8721913706270894,3.9614388674871934,154037,0.006972350798834046,3.408908474065475,3.387649203364525,-0.17219368040229818,0.17219368040229818,False,False
feature_17,0,0.0,0.11759680421149744,0.017573987396078877,0.1494427294509817,0.0414075577768347,0.1948691609683532,154037,0.006686705142271013,0.11772580164255211,0.11467773026851184,-0.17185544912298004,0.17185544912298004,False,False
feature_455,0,0.0,1.4580957295769086,0.20077349795708724,0.13769569026537448,0.5359853308421703,2.387791914818392,154037,0.0071671092010361145,1.456631729947394,1.4912244759101996,0.17148918372008223,0.17148918372008223,False,False
feature_345,0,0.0,-506.40690791675894,60.546297975656245,0.11956056884123033,-779.7488215072259,-223.857206959096,154037,0.007082713893415219,-506.8505116290808,-496.3686302001936,0.17147946809864345,0.17147946809864345,False,False
feature_133,0,0.0,5.37209784405017,0.701515827860661,0.13058508020988857,2.1773320788874413,8.531443207832188,154037,0.006881463544473081,5.3669901130943565,5.4876803344842475,0.17101141308996054,0.17101141308996054,False,False
feature_173,0,0.0,-4.373219227152364,0.31854190038581226,0.07283922525723273,-5.723709186806224,-2.970105104413648,154037,0.007004810532534391,-4.37552813718508,-4.320971061757933,0.1706641217605666,0.1706641217605666,False,False
feature_126,0,0.0,3309.9132722818936,258.4456489370616,0.0780823023676648,2055.060361604441,4417.951411154591,154037,0.006920415224913495,3311.7866969159395,3267.5196758460647,-0.17060383219531094,0.17060383219531094,False,False
feature_81,0,0.0,-943.1553288157646,131.34423612921438,0.13926045065570644,-1520.632055829058,-406.24601074898857,154037,0.007232028668436804,-942.2030992534586,-964.703265703671,-0.17059659838409347,0.17059659838409347,False,False
feature_464,0,0.0,20.92288320786034,2.8315144539314674,0.1353309878854421,7.690774865997499,33.21356569659547,154037,0.006978842745574115,20.90250053723866,21.384121251236422,0.16959681576645838,0.16959681576645838,False,False
feature_418,0,0.0,-1367.8936807500472,103.0450738560147,0.07533120103275331,-1811.690471887367,-905.101028648522,154037,0.006907431331433357,-1368.629811560096,-1351.2358275767406,0.1679983692606015,0.1679983692606015,False,False
feature_271,0,0.0,1.516094121212529,0.06566232517304832,0.04331019047849975,1.2359091730629972,1.812512025398545,154037,0.006615293728130254,1.5165653656817393,1.505430362720592,-0.1677384841347175,0.1677384841347175,False,False
feature_308,0,0.0,237.20477304743966,19.50157855470399,0.08221410684178679,148.50792308359135,320.5764450127904,154037,0.007115173627115563,237.34376391182198,234.05955839305153,-0.16755676915105142,0.16755676915105142,False,False
feature_441,0,0.0,175.0871381394833,6.5035518877672995,0.03714465812209598,148.3222572353713,204.7728864083483,154037,0.007232028668436804,175.04085230086537,176.1345371794031,0.16737593522857022,0.16737593522857022,False,False
feature_414,0,0.0,90.18093795250364,5.20572535535186,0.05772534056025902,67.87162990639796,114.42982108845224,154037,0.007108681680375494,90.21787889884345,89.34500383344293,-0.16688837520351918,0.16688837520351918,False,False
feature_368,0,0.0,26.743606250426517,3.091341546668402,0.11559179856752116,13.81982324266636,39.70771195125955,154037,0.006660737355310737,26.721745041768443,27.238302028739408,0.1661377457653817,0.1661377457653817,False,False
feature_200,0,0.0,35.89865754205211,1.3526736998492273,0.03768034217615768,29.40460218367559,42.132956951082896,154037,0.007368359549978252,35.90813847659294,35.684114130241404,-0.16596537907030004,0.16596537907030004,False,False
feature_389,0,0.0,-424.97175658091317,10.048407796646277,0.023644883785901887,-473.9016951571797,-381.4947481185403,154037,0.006628277621610393,-425.0428601097433,-423.36275974612965,0.16546042250078002,0.16546042250078002,False,False
feature_34,0,0.0,75.03033351930587,5.854066640876823,0.07802266585114576,48.82622756642077,104.19869771877944,154037,0.007004810532534391,75.07125875573563,74.10423917544294,-0.16435470630359286,0.16435470630359286,False,False
feature_1,0,0.0,4.787901413701578,0.45619558298998114,0.09528090567706395,2.835419243225964,6.809777478857344,154037,0.007277472295617287,4.78470345314686,4.860267841851742,0.1641190579394865,0.1641190579394865,False,False
feature_373,0,0.0,71.33297964274121,6.252623688578562,0.08765403772411776,45.02810775600217,100.44245580585516,154037,0.007283964242357356,71.37692737821341,70.33848937715024,-0.1641189593862824,0.1641189593862824,False,False
feature_340,0,0.0,0.1274677763529569,0.009657417135186416,0.07576359619269683,0.0892731327923409,0.1781517988148829,154037,0.0069853346923141844,0.12753479439790033,0.12595122965039982,-0.16400968426271767,0.16400968426271767,False,False
feature_222,0,0.0,13.185855771150365,0.6164872787136062,0.0467536798076036,10.418066543559622,16.079247733878926,154037,0.006874971597733012,13.190155293076629,13.088562186932117,-0.16396844270056787,0.16396844270056787,False,False
feature_380,0,0.0,2123.0770165343015,132.8102423546814,0.06255554618149467,1588.7495277426265,2696.350063663531,154037,0.006556866207469634,2122.153100917905,2143.984239099058,0.16394446832363166,0.16394446832363166,False,False
feature_291,0,0.0,34.29293794088212,4.158464856171953,0.12126300940854835,16.561653978738526,54.54758797663197,154037,0.0070762219466751495,34.32182236895976,33.63931421620698,-0.16358949024772312,0.16358949024772312,False,False
feature_105,0,0.0,130.77093470943183,6.27569340467753,0.04798997130839424,104.65055948274448,160.74916615754407,154037,0.007017794426014529,130.8143277286845,129.78899707879557,-0.16334580375867822,0.16334580375867822,False,False
feature_71,0,0.0,699.4524332970304,31.481402544707624,0.045008639681633204,549.5458911839352,833.4588382599862,154037,0.0070762219466751495,699.670998783709,694.5065300198626,-0.16287331325368956,0.16287331325368956,False,False
feature_421,0,0.0,1331.5658075841936,141.54009525846257,0.10629598210790128,739.1498696798998,1978.0489507000048,154037,0.00725799645539708,1330.587067480483,1353.7136496794817,0.1623860734339837,0.1623860734339837,False,False
feature_315,0,0.0,0.3192639265638331,0.013494716342300147,0.042268215164615645,0.2589566066427077,0.3889272963027189,154037,0.006933399118393632,0.31935762556761615,0.3171436182895488,-0.16218006521536116,0.16218006521536116,False,False
feature_473,0,0.0,91.47702852464082,3.003043227908962,0.03282838627732692,77.63902106540472,104.57617610629624,154037,0.006706180982491219,91.45635859406299,91.94476695369107,0.1620749661727794,0.1620749661727794,False,False
feature_270,0,0.0,-2392.881780053155,299.6687395934168,0.12523340772261635,-3658.400184791888,-1000.27470507619,154037,0.007543642111960114,-2390.8391231544724,-2439.104921697563,-0.1619690078687067,0.1619690078687067,False,False
feature_198,0,0.0,51.426541363196435,5.9087548031357935,0.11489698989099065,25.521095706511005,76.6616664847561,154037,0.006907431331433357,51.46725797010579,50.505168082316814,-0.16187316030060397,0.16187316030060397,False,False
feature_412,0,0.0,-10.877275392389805,1.527425823666814,0.14042356827110075,-17.632596322217402,-4.143113148225018,154037,0.007115173627115563,-10.887766255050572,-10.63987838702223,0.16179907149082814,0.16179907149082814,False,False
feature_306,0,0.0,0.9735869182844615,0.032586813075063115,0.03347088222229167,0.8356004364996836,1.11904718584206,154037,0.0065308984205093585,0.9733624633477571,0.9786660935188211,0.16173631171944433,0.16173631171944433,False,False
feature_176,0,0.0,3.8954998605748687,0.21019161063093883,0.053957545412392935,3.000446638253412,4.78729951205765,154037,0.007115173627115563,3.896937209087906,3.8629742005125505,-0.16140038691878308,0.16140038691878308,False,False
feature_476,0,0.0,6.282783405400787,0.1263500437121403,0.020110520379156737,5.712665458992901,6.876937448712287,154037,0.0068490038107727365,6.2836448183817915,6.2632905506482315,-0.1612744353105174,0.1612744353105174,False,False
feature_83,0,0.0,0.2716301288941831,0.03231755325752736,0.11897632044388223,0.1346108774216767,0.4182004952583648,154037,0.007043762212974805,0.2714094471869869,0.2766239199790388,0.1612711660432186,0.1612711660432186,False,False
feature_248,0,0.0,0.7721292778468697,0.07839621577250871,0.10153249983101459,0.4137424109460919,1.115540991949152,154037,0.0067581165564117715,0.7715893084949621,0.7843482069548144,0.1608471647888147,0.1608471647888147,False,False
feature_22,0,0.0,23.97186193426624,1.1962678903361292,0.049903002679409766,18.597256429063687,29.251532183433003,154037,0.00695287495861384,23.980036444445442,23.78688150895316,-0.16024023233201254,0.16024023233201254,False,False
feature_260,0,0.0,-493.0975670317169,31.744059931377507,0.06437683341750432,-633.7909484296466,-350.0789065083023,154037,0.0067126729292312885,-493.3133789910725,-488.21397313384585,0.1602105351579221,0.1602105351579221,False,False
feature_160,0,0.0,334.3023389049604,10.364243618229072,0.031002605761533568,287.1171601229101,377.63815518727216,154037,0.007199568934736459,334.37281857632877,332.70745929751604,-0.16000585007194437,0.16000585007194437,False,False
feature_454,0,0.0,7.533846963299642,0.6302318769761673,0.08365339514411121,4.92016187519159,10.375926184836976,154037,0.007186585041256322,7.538131478742459,7.436892959757181,-0.1596650869200075,0.1596650869200075,False,False
feature_39,0,0.0,0.3121559570428188,0.022479904789169,0.07201497931396326,0.2188109401155802,0.4154073263870658,154037,0.007108681680375494,0.3123077785598657,0.30872039843694055,-0.15920161745404168,0.15920161745404168,False,False
feature_443,0,0.0,0.1513641868077679,0.01994594995800008,0.1317745655604214,0.070477917173613,0.2342261293338722,154037,0.007102189733635425,0.15149876114942695,0.14831891334053973,-0.15856137459703193,0.15856137459703193,False,False
feature_154,0,0.0,192.36901958640163,21.357965703508764,0.11102601525666109,99.89966780234204,286.2990756006435,154037,0.006965858852093977,192.2239758641822,195.65120394203464,0.1584396541467648,0.1584396541467648,False,False
feature_367,0,0.0,-2.6914558266908735,0.1359783935644235,0.05052224607067322,-3.3215377908276262,-2.1374019413582497,154037,0.007374851496718321,-2.6923767125758453,-2.670617163708943,0.15830054654049358,0.15830054654049358,False,False
feature_442,0,0.0,12.502779929444234,0.6767909618077477,0.05413123846272738,9.238236501739353,15.490070554224715,154037,0.007121665573855632,12.507322381751454,12.399989090441847,-0.15807691251523043,0.15807691251523043,False,False
feature_471,0,0.0,0.6077975392459002,0.06375376498323754,0.10489309493147571,0.3460785300431672,0.897358068412806,154037,0.007478722644559424,0.6073711839807194,0.6174455030453989,0.1576416693542647,0.1576416693542647,False,False
feature_56,0,0.0,1088.7778073281504,110.48235442508776,0.10147373842621786,610.4175016783664,1619.7094981976525,154037,0.007043762212974805,1088.039771089889,1105.4787783046493,0.15743337634508192,0.15743337634508192,False,False
feature_331,0,0.0,440.0061225929559,64.13738509193163,0.14576475598559868,169.46583622012727,714.1985307124987,154037,0.006680213195530944,440.4348463392185,430.30456259891463,-0.15724534981284097,0.15724534981284097,False,False
feature_24,0,0.0,810.8055416001707,80.56807848693644,0.0993679425623199,488.0920040622892,1164.0236563025417,154037,0.006550374260729565,811.3416088313138,798.6749133130464,-0.15683957830130563,0.15683957830130563,False,False
feature_214,0,0.0,0.12700147066312806,0.008462485299695942,0.06663297090584659,0.0874241205464721,0.1625479727208074,154037,0.006920415224913495,0.12694505256984262,0.1282781517929462,0.15660137883509978,0.15660137883509978,False,False
feature_80,0,0.0,3447.520330233716,146.5869123433585,0.04251952078653037,2846.405754949819,4140.777384002515,154037,0.00676460850315184,3448.4923020730957,3425.5256467237227,-0.15639428667417435,0.15639428667417435,False,False
feature_298,0,0.0,-17.954828105609593,0.7125330981425447,0.03968476300365857,-21.3188394789063,-14.612672601263002,154037,0.006868479650992943,-17.950088384866202,-18.06208291840656,-0.1562829349357327,0.1562829349357327,False,False
feature_136,0,0.0,42.26070984379383,5.323311516054282,0.12596360865045983,17.08105291980076,64.99982602892148,154037,0.007050254159714874,42.225344428593,43.060991377709875,0.15546849189269282,0.15546849189269282,False,False
feature_259,0,0.0,58.438280542507535,6.953883398786225,0.11899534576018242,28.14782362369217,89.39631816174779,154037,0.007082713893415219,58.484404631900254,57.39454171461453,-0.15506221201039302,0.15506221201039302,False,False
feature_211,0,0.0,3.7892643607736356,0.34910493590453257,0.09213000273046601,2.248110066311553,5.252711337246906,154037,0.0069853346923141844,3.7869550211938807,3.841522246358265,0.15498600001718227,0.15498600001718227,False,False
feature_57,0,0.0,0.2929910357512606,0.037906821178938684,0.12937877461589056,0.1283666486843939,0.463620345547071,154037,0.00682952797055253,0.29324153507235745,0.2873225039443026,-0.15488278423527646,0.15488278423527646,False,False
feature_496,0,0.0,-1985.3216288139483,60.982295474881724,0.030716582436727483,-2218.4944578882546,-1713.1488318810714,154037,0.007251504508657011,-1984.9227699956064,-1994.3473774201968,-0.1546328152051445,0.1546328152051445,False,False
feature_48,0,0.0,4354.502578715653,623.5903237766762,0.14320586852439118,1587.589470355351,7139.189583859111,154037,0.006933399118393632,4350.399266808241,4447.356139991549,0.1546100753269856,0.1546100753269856,False,True
feature_364,0,0.0,0.10712933973835966,0.009729167241465492,0.09081701861718637,0.0545333368118979,0.1485813948435606,154037,0.00669968903575115,0.10706621550195472,0.10855777371688104,0.1539655150578618,0.1539655150578618,False,False
feature_351,0,0.0,-1.0447462372075613,0.021972789454860468,0.021031700017020594,-1.1399705261357451,-0.9502385466682431,154037,0.007576101845660458,-1.0448896218876638,-1.041501595201224,0.15389394657164307,0.15389394657164307,False,False
feature_212,0,0.0,2.491516278159507,0.15750639421699933,0.0632170841497973,1.8413572946623291,3.1822579697018614,154037,0.006615293728130254,2.492548371367675,2.4681611123545495,-0.15375896799363686,0.15375896799363686,False,False
feature_335,0,0.0,2686.4531233910834,351.678870250517,0.13090824745402452,1089.3587276197472,4477.403543110675,154037,0.00713464946733577,2684.1632724842257,2738.2700011450033,0.15375230655559155,0.15375230655559155,False,False
feature_370,0,0.0,1.5269086086215062,0.18975993591604154,0.1242772061435667,0.6099731197036574,2.35537736819536,154037,0.007290456189097425,1.5256724379267999,1.554881829750778,0.15354862151115267,0.15354862151115267,False,False
feature_185,0,0.0,332.2446431151247,41.182102207541696,0.12395113980294292,163.4537072641523,511.5723689973623,154037,0.006894447437953219,331.97655791227385,338.31112462366156,0.15326109371953842,0.15326109371953842,False,False
feature_127,0,0.0,-89.8498963485197,2.98138956608696,0.03318189210282911,-102.29733464567852,-77.1425461865027,154037,0.006823036023812461,-89.86948147441751,-89.40670588952423,0.15309584416717487,0.15309584416717487,False,False
feature_431,0,0.0,0.31343836607679937,0.026193785426940498,0.08356917423606795,0.1971258520634384,0.4363363697794579,154037,0.006816544077072392,0.31326810008692196,0.31729130338232786,0.15280825931493383,0.15280825931493383,False,False
feature_411,0,0.0,0.24319862067185655,0.027320579038158176,0.11233854436625829,0.1141194056787477,0.3608842819971509,154037,0.006797068236852185,0.24337511289083483,0.23920479045875054,-0.15279496786096783,0.15279496786096783,False,False
feature_137,0,0.0,1795.4456845288573,119.89622981916607,0.0667779765505009,1271.044838485495,2325.7492665892114,154037,0.006608801781390185,1796.2186877510533,1777.9534480920017,-0.15194142143686265,0.15194142143686265,False,False
feature_448,0,0.0,0.12732810032424863,0.017039566699960547,0.1338240864080142,0.0533303773937452,0.1980183684003392,154037,0.007225536721696735,0.12743803372203605,0.12484042507117275,-0.1511765202341685,0.1511765202341685,False,False
feature_456,0,0.0,1126.5133678843563,84.60130872622968,0.07510013741347323,728.104633143307,1495.0329276005962,154037,0.006706180982491219,1127.0470021338267,1114.4377953711855,-0.14995848244666682,0.14995848244666682,False,False
feature_152,0,0.0,1.0898309333815117,0.07423302494742548,0.06811425760975266,0.7641389900394572,1.4257982306611516,154037,0.006615293728130254,1.0902962919686432,1.0793003661079321,-0.14838990343856728,0.14838990343856728,False,False
feature_239,0,0.0,0.9256457939341186,0.09784772789647539,0.10570752715313429,0.5135046968530297,1.3438491099931678,154037,0.007387835390198459,0.9250257560001043,0.9396765894472255,0.14835319011100778,0.14835319011100778,False,False
feature_264,0,0.0,589.5368956040958,75.6855217218993,0.12838131470015068,244.47557141032868,928.643869320199,154037,0.007491706538039562,590.0130070666098,578.763002257399,-0.14830267115114204,0.14830267115114204,False,False
feature_186,0,0.0,560.5959377394032,54.15978565450056,0.0966110918907106,303.5287354798351,797.275502241961,154037,0.007004810532534391,560.256307201921,568.2814136756348,0.1482546081516324,0.1482546081516324,False,False
feature_487,0,0.0,1032.856226664801,127.30355420205976,0.12325389624956422,488.3321469784697,1634.3671774885252,154037,0.006978842745574115,1032.0564758349035,1050.9537328658762,0.1476952018509869,0.1476952018509869,False,False
feature_21,0,0.0,10.414801053172843,0.8967043960727911,0.08609904226635345,5.876686060223564,14.291327718322014,154037,0.007342391763017976,10.409181332017658,10.541969334407733,0.14743666991719995,0.14743666991719995,False,False
feature_91,0,0.0,25.257421667917527,2.531231432453493,0.10021733277980281,13.193075778522186,36.27086069608499,154037,0.0073099320293176315,25.273312713224254,24.89782430305206,-0.14722197648540075,0.14722197648540075,False,False
feature_16,0,0.0,0.2363414408364309,0.015605294147376457,0.06602859867549295,0.1689397684074227,0.3028844460503966,154037,0.0069918266390542536,0.23624429546233902,0.23853973678600665,0.1467486473656461,0.1467486473656461,False,False
feature_321,0,0.0,0.16310711683765308,0.017311259951994003,0.10613430172531699,0.0851826833824482,0.2347542566519263,154037,0.006465978953108669,0.1632143064653007,0.16068153016925013,-0.1461743879018948,0.1461743879018948,False,False
feature_47,0,0.0,33.871542525926316,1.6919612017074535,0.04995229255981993,26.14273803974521,41.48700695700614,154037,0.006861987704252875,33.88208011479429,33.63308815644853,-0.14609815818845376,0.14609815818845376,False,False
feature_343,0,0.0,1.5593206108805153,0.1922620963414674,0.12329863082672977,0.7394247166725945,2.3342658140491057,154037,0.007037270266234736,1.5605087055647446,1.5324352984663212,-0.1460601336467056,0.1460601336467056,False,False
feature_78,0,0.0,1055.7402743518487,114.64064461078183,0.10858792393911773,506.56040551262566,1569.2121493856391,154037,0.007361867603238183,1055.0282298913958,1071.8530791864948,0.14571377920640072,0.14571377920640072,False,False
feature_257,0,0.0,874.3579860297526,51.31804551900121,0.05869225916494913,648.6533586903391,1101.270346526801,154037,0.007063238053195011,874.0411897576425,881.5267469546116,0.14563160430039465,0.14563160430039465,False,False
feature_241,0,0.0,3628.3974442721424,457.8514929346025,0.12618559569800591,1555.6932501465874,5712.888035087107,154037,0.006589325941169979,3625.5874204264774,3691.98527947155,0.1450222835249131,0.1450222835249131,False,False
feature_341,0,0.0,700.7494961127788,72.56612305623891,0.10355501282381242,371.2742352860417,1047.719576448388,154037,0.007335899816277907,701.1946572127904,690.6759763779231,-0.14500048224670714,0.14500048224670714,False,False
feature_26,0,0.0,1020.4122010163061,92.51080917918264,0.0906602342534165,602.761143835561,1450.6295698015151,154037,0.007329407869537838,1020.9766408431141,1007.6395312247661,-0.1442622642385255,0.1442622642385255,False,False
feature_430,0,0.0,-52.13245422932999,1.2331160826389316,0.02365352064981384,-57.73784532117308,-46.360280727532064,154037,0.007024286372754598,-52.12498559001358,-52.30146155172269,-0.1434217361421116,0.1434217361421116,False,False
feature_382,0,0.0,0.1063068157259672,0.010090446931405001,0.09491815611724924,0.0626655324680293,0.1543335551151202,154037,0.006998318585794322,0.10624530409569047,0.10769875815197785,0.14330475467693554,0.14330475467693554,False,False
feature_401,0,0.0,822.3698785859797,92.10988227728919,0.11200541833519867,381.9033744269908,1206.3866680361798,154037,0.006894447437953219,821.8084676803041,835.0740071307619,0.14305216108497232,0.14305216108497232,False,False
feature_369,0,0.0,0.8687781126672324,0.040008355078732905,0.04605129260899933,0.6911969954702414,1.043928472872133,154037,0.007121665573855632,0.8685348789146086,0.8742822324278638,0.14276379431775152,0.14276379431775152,False,False
feature_395,0,0.0,66.51811009321199,9.870437203830196,0.14838721650387734,22.74851661961633,109.14412090798864,154037,0.006719164875971358,66.5784258979682,65.15322792017535,-0.1427227642209411,0.1427227642209411,False,False
feature_435,0,0.0,0.48116342252810584,0.0628805162161522,0.13068432318850923,0.190857166811091,0.7783482508231335,154037,0.007102189733635425,0.4815367483967736,0.4727154572735988,-0.1406095563121118,0.1406095563121118,False,False
feature_4,0,0.0,7.899779048032549,1.1712025571923634,0.14825763481119805,2.8639849523650613,12.852154911955756,154037,0.00676460850315184,7.906746815072633,7.742105929729256,-0.14026708323685083,0.14026708323685083,False,False
feature_208,0,0.0,-32.342983102246954,2.587454552620936,0.08000049174317438,-43.95445908804009,-20.346403577645333,154037,0.006725656822711427,-32.32771671701629,-32.68844507746681,-0.1386678371752426,0.1386678371752426,False,False
feature_303,0,0.0,0.6815624511284322,0.0444785743793451,0.06525971949555602,0.471042649729203,0.8895697534862954,154037,0.007270980348877218,0.6818247191090697,0.6756276071389125,-0.13866469484840868,0.13866469484840868,False,False
feature_356,0,0.0,-2.4251526413111235,0.30218636653087594,0.12460509140055748,-3.814603033401115,-1.1990728248139375,154037,0.007050254159714874,-2.423379724852033,-2.4652718452092897,-0.13854928920520693,0.13854928920520693,False,False
feature_392,0,0.0,-1.8927240801899239,0.25787675653473724,0.13624635478239427,-3.159473536435702,-0.5720124941948491,154037,0.007024286372754598,-1.8942389664626171,-1.858443823528603,0.13832665180062095,0.13832665180062095,False,False
feature_118,0,0.0,25.999756374421878,0.8719661935048244,0.03353747554198816,22.416765624044245,29.92494012149342,154037,0.00658283399442991,26.00489039804094,25.883578909130115,-0.13803158522045206,0.13803158522045206,False,False
feature_140,0,0.0,0.19744704162725146,0.019395997270980934,0.0982339219222007,0.1086246434838931,0.2794472605094666,154037,0.0070762219466751495,0.19756132987587854,0.19486082075580355,-0.13785415791957806,0.13785415791957806,False,False
feature_51,0,0.0,-515.812831986669,12.895537573972002,0.02500042025768231,-574.1583239900314,-458.8724130933488,154037,0.006810052130332323,-515.8875744396319,-514.1214901894372,0.13710279190237123,0.13710279190237123,False,False
feature_62,0,0.0,-21.3071698255931,2.9694442976851256,0.13936361900670538,-35.802928685479834,-8.73594454764667,154037,0.006816544077072392,-21.28987469567986,-21.698540123881333,-0.13686412964053807,0.13686412964053807,False,False
feature_483,0,0.0,35.77855065628729,2.6086751220920616,0.07291170475720891,24.10833429714904,48.02964631501612,154037,0.006725656822711427,35.7634657963832,36.11990490745009,0.13683722180655875,0.13683722180655875,False,False
feature_346,0,0.0,-621.64135014478,57.33336459432786,0.09222900725792284,-885.4961523030571,-366.1981030843675,154037,0.006894447437953219,-621.3094733718852,-629.1513666785871,-0.13616806582112384,0.13616806582112384,False,False
feature_461,0,0.0,-3482.3758825788786,507.3405347747918,0.1456880451397682,-5822.435808044739,-1159.546578463305,154037,0.007128157520595701,-3479.4463100295397,-3548.6689771230403,-0.1361125444812317,0.1361125444812317,False,True
feature_41,0,0.0,41.28530255038003,4.832837836111479,0.1170595233064846,21.59919035912509,62.492752768989256,154037,0.006738640716191564,41.31325610691655,40.652743453408895,-0.1358064044530096,0.1358064044530096,False,False
feature_114,0,0.0,3313.527200271216,240.44385314535612,0.07256432152591821,2267.937168211945,4475.91492556795,154037,0.007108681680375494,3314.909566125191,3282.2457389969886,-0.13540858598785108,0.13540858598785108,False,False
feature_166,0,0.0,34.603742718158784,1.8839501542968626,0.05444353721044846,25.741664171326057,42.67043703134151,154037,0.006842511864032667,34.59297206831502,34.84747100833406,0.13472298657995826,0.13472298657995826,False,False
feature_27,0,0.0,286.1072105101252,28.240637461021613,0.09870648632262342,152.67955472364028,402.9117267452001,154037,0.007296948135837493,285.9466698611009,289.7400737503121,0.13466212441638176,0.13466212441638176,False,False
feature_288,0,0.0,-430.75934594774407,41.495008820166575,0.09632990952029254,-612.135119073159,-240.97626469413208,154037,0.006978842745574115,-430.99502610386713,-425.42615599974994,0.13464688924322377,0.13464688924322377,False,False
feature_240,0,0.0,17.453544328235576,0.6703629294076766,0.0384084124577031,14.602075628798008,20.455058977692037,154037,0.007199568934736459,17.449730849811218,17.539839267674843,0.13454885118400026,0.13454885118400026,False,False
feature_125,0,0.0,3.706038672019168,0.29350951336414977,0.07919763913425017,2.423577965244912,5.125166179555236,154037,0.0071671092010361145,3.7077094559623203,3.668230617758403,-0.13398648430026308,0.13398648430026308,False,False
feature_9,0,0.0,7.714774633543765,0.36783463157417656,0.04767924522057134,6.156104211438968,9.427630785518897,154037,0.006933399118393632,7.716855062985182,7.667696739643013,-0.1339383335179587,0.1339383335179587,False,False
feature_491,0,0.0,162.2117904188537,17.955364089831125,0.11069086928556701,78.61805949495374,243.2002523088781,154037,0.007783844141342665,162.10862994657506,164.5462016091586,0.1338435721118041,0.1338435721118041,False,False
feature_427,0,0.0,0.5985024160202319,0.05385351635686056,0.0899804493939421,0.3282005326326534,0.8349634355619822,154037,0.007160617254296045,0.5988063700751294,0.5916242607402259,-0.1328378172093162,0.1328378172093162,False,False
feature_449,0,0.0,0.3972483119735276,0.04123418373856601,0.10379951908093653,0.2120774367316103,0.578501593584193,154037,0.006946383011873771,0.397015794030921,0.4025099444106249,0.1326198151730832,0.1326198151730832,False,False
feature_202,0,0.0,10.501029342485332,0.8427724384623677,0.08025617403549741,6.725698324350538,13.989832342127071,154037,0.0071671092010361145,10.496300773446853,10.60803180412341,0.13216883773937568,0.13216883773937568,False,False
feature_82,0,0.0,-58.640508341837844,1.3296917020738457,0.02267530994654014,-64.60069145157011,-52.79353614803936,154037,0.007160617254296045,-58.64798060468057,-58.47141902291888,0.13175508373823253,0.13175508373823253,False,False
feature_261,0,0.0,148.18454941678294,5.6636830983450555,0.03822046981710229,123.64860192236466,171.63731347337352,154037,0.006900939384693288,148.21596826160174,147.47357455100968,-0.13102946873236088,0.13102946873236088,False,False
